Date,Time,State,Group,Unit_normalized,Sales_normalized
19-Dec-2020, Morning, NT, Women,0.19047619047619047,0.19047619047619047
19-Dec-2020, Morning, NT, Seniors,0.12698412698412698,0.12698412698412698
19-Dec-2020, Afternoon, NT, Kids,0.12698412698412698,0.12698412698412698
19-Dec-2020, Afternoon, NT, Men,0.07936507936507936,0.07936507936507936
19-Dec-2020, Afternoon, NT, Women,0.19047619047619047,0.19047619047619047
19-Dec-2020, Afternoon, NT, Seniors,0.15873015873015872,0.15873015873015872
19-Dec-2020, Evening, NT, Kids,0.1746031746031746,0.1746031746031746
19-Dec-2020, Evening, NT, Men,0.19047619047619047,0.19047619047619047
19-Dec-2020, Evening, NT, Women,0.1746031746031746,0.1746031746031746
19-Dec-2020, Evening, NT, Seniors,0.12698412698412698,0.12698412698412698
19-Dec-2020, Morning, SA, Kids,0.4126984126984127,0.4126984126984127
19-Dec-2020, Morning, SA, Men,0.2698412698412698,0.2698412698412698
19-Dec-2020, Morning, SA, Women,0.42857142857142855,0.42857142857142855
19-Dec-2020, Morning, SA, Seniors,0.2698412698412698,0.2698412698412698
19-Dec-2020, Afternoon, SA, Kids,0.4126984126984127,0.4126984126984127
19-Dec-2020, Afternoon, SA, Men,0.4444444444444444,0.4444444444444444
19-Dec-2020, Afternoon, SA, Women,0.3492063492063492,0.3492063492063492
19-Dec-2020, Afternoon, SA, Seniors,0.4444444444444444,0.4444444444444444
19-Dec-2020, Evening, SA, Kids,0.4603174603174603,0.4603174603174603
19-Dec-2020, Evening, SA, Men,0.2857142857142857,0.2857142857142857
19-Dec-2020, Evening, SA, Women,0.47619047619047616,0.47619047619047616
19-Dec-2020, Evening, SA, Seniors,0.20634920634920634,0.20634920634920634
19-Dec-2020, Morning, VIC, Kids,0.5873015873015873,0.5873015873015873
19-Dec-2020, Morning, VIC, Men,0.9841269841269841,0.9841269841269841
19-Dec-2020, Morning, VIC, Women,0.873015873015873,0.873015873015873
19-Dec-2020, Morning, VIC, Seniors,0.873015873015873,0.873015873015873
19-Dec-2020, Afternoon, VIC, Kids,0.6666666666666666,0.6666666666666666
19-Dec-2020, Afternoon, VIC, Men,0.5396825396825397,0.5396825396825397
19-Dec-2020, Afternoon, VIC, Women,0.7301587301587301,0.7301587301587301
19-Dec-2020, Afternoon, VIC, Seniors,0.8412698412698413,0.8412698412698413
19-Dec-2020, Evening, VIC, Kids,0.5714285714285714,0.5714285714285714
19-Dec-2020, Evening, VIC, Men,0.7777777777777778,0.7777777777777778
19-Dec-2020, Evening, VIC, Women,1.0,1.0
19-Dec-2020, Evening, VIC, Seniors,0.6031746031746031,0.6031746031746031
19-Dec-2020, Morning, QLD, Kids,0.12698412698412698,0.12698412698412698
19-Dec-2020, Morning, QLD, Men,0.25396825396825395,0.25396825396825395
19-Dec-2020, Morning, QLD, Women,0.09523809523809523,0.09523809523809523
19-Dec-2020, Morning, QLD, Seniors,0.1746031746031746,0.1746031746031746
19-Dec-2020, Afternoon, QLD, Kids,0.36507936507936506,0.36507936507936506
19-Dec-2020, Afternoon, QLD, Men,0.14285714285714285,0.14285714285714285
19-Dec-2020, Afternoon, QLD, Women,0.36507936507936506,0.36507936507936506
19-Dec-2020, Afternoon, QLD, Seniors,0.30158730158730157,0.30158730158730157
19-Dec-2020, Evening, QLD, Kids,0.12698412698412698,0.12698412698412698
19-Dec-2020, Evening, QLD, Men,0.1111111111111111,0.1111111111111111
19-Dec-2020, Evening, QLD, Women,0.31746031746031744,0.31746031746031744
19-Dec-2020, Evening, QLD, Seniors,0.09523809523809523,0.09523809523809523
19-Dec-2020, Morning, NSW, Kids,0.5714285714285714,0.5714285714285714
19-Dec-2020, Morning, NSW, Men,0.5079365079365079,0.5079365079365079
19-Dec-2020, Morning, NSW, Women,0.6507936507936508,0.6507936507936508
19-Dec-2020, Morning, NSW, Seniors,0.4444444444444444,0.4444444444444444
19-Dec-2020, Afternoon, NSW, Kids,0.3968253968253968,0.3968253968253968
19-Dec-2020, Afternoon, NSW, Men,0.5396825396825397,0.5396825396825397
19-Dec-2020, Afternoon, NSW, Women,0.3968253968253968,0.3968253968253968
19-Dec-2020, Afternoon, NSW, Seniors,0.5873015873015873,0.5873015873015873
19-Dec-2020, Evening, NSW, Kids,0.2698412698412698,0.2698412698412698
19-Dec-2020, Evening, NSW, Men,0.49206349206349204,0.49206349206349204
19-Dec-2020, Evening, NSW, Women,0.36507936507936506,0.36507936507936506
19-Dec-2020, Evening, NSW, Seniors,0.23809523809523808,0.23809523809523808
19-Dec-2020, Morning, TAS, Kids,0.19047619047619047,0.19047619047619047
19-Dec-2020, Morning, TAS, Men,0.09523809523809523,0.09523809523809523
19-Dec-2020, Morning, TAS, Women,0.19047619047619047,0.19047619047619047
19-Dec-2020, Morning, TAS, Seniors,0.12698412698412698,0.12698412698412698
19-Dec-2020, Afternoon, TAS, Kids,0.06349206349206349,0.06349206349206349
19-Dec-2020, Afternoon, TAS, Men,0.15873015873015872,0.15873015873015872
19-Dec-2020, Afternoon, TAS, Women,0.047619047619047616,0.047619047619047616
19-Dec-2020, Afternoon, TAS, Seniors,0.1746031746031746,0.1746031746031746
19-Dec-2020, Evening, TAS, Kids,0.12698412698412698,0.12698412698412698
19-Dec-2020, Evening, TAS, Men,0.09523809523809523,0.09523809523809523
19-Dec-2020, Evening, TAS, Women,0.19047619047619047,0.19047619047619047
19-Dec-2020, Evening, TAS, Seniors,0.15873015873015872,0.15873015873015872
20-Dec-2020, Morning, WA, Kids,0.047619047619047616,0.047619047619047616
20-Dec-2020, Morning, WA, Men,0.1746031746031746,0.1746031746031746
20-Dec-2020, Morning, WA, Women,0.09523809523809523,0.09523809523809523
20-Dec-2020, Morning, WA, Seniors,0.20634920634920634,0.20634920634920634
20-Dec-2020, Afternoon, WA, Kids,0.12698412698412698,0.12698412698412698
20-Dec-2020, Afternoon, WA, Men,0.19047619047619047,0.19047619047619047
20-Dec-2020, Afternoon, WA, Women,0.06349206349206349,0.06349206349206349
20-Dec-2020, Afternoon, WA, Seniors,0.20634920634920634,0.20634920634920634
20-Dec-2020, Evening, WA, Kids,0.09523809523809523,0.09523809523809523
20-Dec-2020, Evening, WA, Men,0.12698412698412698,0.12698412698412698
20-Dec-2020, Evening, WA, Women,0.20634920634920634,0.20634920634920634
20-Dec-2020, Evening, WA, Seniors,0.12698412698412698,0.12698412698412698
20-Dec-2020, Morning, NT, Kids,0.047619047619047616,0.047619047619047616
20-Dec-2020, Morning, NT, Men,0.1746031746031746,0.1746031746031746
20-Dec-2020, Morning, NT, Women,0.12698412698412698,0.12698412698412698
20-Dec-2020, Morning, NT, Seniors,0.1746031746031746,0.1746031746031746
20-Dec-2020, Afternoon, NT, Kids,0.07936507936507936,0.07936507936507936
20-Dec-2020, Afternoon, NT, Men,0.1111111111111111,0.1111111111111111
20-Dec-2020, Afternoon, NT, Women,0.1111111111111111,0.1111111111111111
20-Dec-2020, Afternoon, NT, Seniors,0.14285714285714285,0.14285714285714285
20-Dec-2020, Evening, NT, Kids,0.19047619047619047,0.19047619047619047
20-Dec-2020, Evening, NT, Men,0.07936507936507936,0.07936507936507936
20-Dec-2020, Evening, NT, Women,0.1111111111111111,0.1111111111111111
20-Dec-2020, Evening, NT, Seniors,0.1111111111111111,0.1111111111111111
20-Dec-2020, Morning, SA, Kids,0.2698412698412698,0.2698412698412698
20-Dec-2020, Morning, SA, Men,0.3968253968253968,0.3968253968253968
20-Dec-2020, Morning, SA, Women,0.47619047619047616,0.47619047619047616
20-Dec-2020, Morning, SA, Seniors,0.25396825396825395,0.25396825396825395
20-Dec-2020, Afternoon, SA, Kids,0.2857142857142857,0.2857142857142857
20-Dec-2020, Afternoon, SA, Men,0.3492063492063492,0.3492063492063492
20-Dec-2020, Afternoon, SA, Women,0.49206349206349204,0.49206349206349204
20-Dec-2020, Afternoon, SA, Seniors,0.42857142857142855,0.42857142857142855
20-Dec-2020, Evening, SA, Kids,0.38095238095238093,0.38095238095238093
20-Dec-2020, Evening, SA, Men,0.2698412698412698,0.2698412698412698
20-Dec-2020, Evening, SA, Women,0.5238095238095238,0.5238095238095238
20-Dec-2020, Evening, SA, Seniors,0.4603174603174603,0.4603174603174603
20-Dec-2020, Morning, VIC, Kids,0.9365079365079365,0.9365079365079365
20-Dec-2020, Morning, VIC, Men,0.8571428571428571,0.8571428571428571
20-Dec-2020, Morning, VIC, Women,0.5396825396825397,0.5396825396825397
20-Dec-2020, Morning, VIC, Seniors,0.6984126984126984,0.6984126984126984
20-Dec-2020, Afternoon, VIC, Kids,0.7936507936507936,0.7936507936507936
20-Dec-2020, Afternoon, VIC, Men,0.6507936507936508,0.6507936507936508
20-Dec-2020, Afternoon, VIC, Women,0.6666666666666666,0.6666666666666666
20-Dec-2020, Afternoon, VIC, Seniors,0.7936507936507936,0.7936507936507936
20-Dec-2020, Evening, VIC, Kids,0.6825396825396826,0.6825396825396826
20-Dec-2020, Evening, VIC, Men,0.6349206349206349,0.6349206349206349
20-Dec-2020, Evening, VIC, Women,0.6507936507936508,0.6507936507936508
20-Dec-2020, Evening, VIC, Seniors,0.5555555555555556,0.5555555555555556
20-Dec-2020, Morning, QLD, Kids,0.19047619047619047,0.19047619047619047
20-Dec-2020, Morning, QLD, Men,0.20634920634920634,0.20634920634920634
20-Dec-2020, Morning, QLD, Women,0.3492063492063492,0.3492063492063492
20-Dec-2020, Morning, QLD, Seniors,0.2698412698412698,0.2698412698412698
20-Dec-2020, Afternoon, QLD, Kids,0.30158730158730157,0.30158730158730157
20-Dec-2020, Afternoon, QLD, Men,0.20634920634920634,0.20634920634920634
20-Dec-2020, Afternoon, QLD, Women,0.31746031746031744,0.31746031746031744
20-Dec-2020, Afternoon, QLD, Seniors,0.31746031746031744,0.31746031746031744
20-Dec-2020, Evening, QLD, Kids,0.1111111111111111,0.1111111111111111
20-Dec-2020, Evening, QLD, Men,0.09523809523809523,0.09523809523809523
20-Dec-2020, Evening, QLD, Women,0.2222222222222222,0.2222222222222222
20-Dec-2020, Evening, QLD, Seniors,0.1111111111111111,0.1111111111111111
20-Dec-2020, Morning, NSW, Kids,0.30158730158730157,0.30158730158730157
20-Dec-2020, Morning, NSW, Men,0.30158730158730157,0.30158730158730157
20-Dec-2020, Morning, NSW, Women,0.5238095238095238,0.5238095238095238
20-Dec-2020, Morning, NSW, Seniors,0.6349206349206349,0.6349206349206349
20-Dec-2020, Afternoon, NSW, Kids,0.4603174603174603,0.4603174603174603
20-Dec-2020, Afternoon, NSW, Men,0.6031746031746031,0.6031746031746031
20-Dec-2020, Afternoon, NSW, Women,0.31746031746031744,0.31746031746031744
20-Dec-2020, Afternoon, NSW, Seniors,0.5714285714285714,0.5714285714285714
20-Dec-2020, Evening, NSW, Kids,0.2698412698412698,0.2698412698412698
20-Dec-2020, Evening, NSW, Men,0.49206349206349204,0.49206349206349204
20-Dec-2020, Evening, NSW, Women,0.3968253968253968,0.3968253968253968
20-Dec-2020, Evening, NSW, Seniors,0.5238095238095238,0.5238095238095238
20-Dec-2020, Morning, TAS, Kids,0.09523809523809523,0.09523809523809523
20-Dec-2020, Morning, TAS, Men,0.06349206349206349,0.06349206349206349
20-Dec-2020, Morning, TAS, Women,0.15873015873015872,0.15873015873015872
20-Dec-2020, Morning, TAS, Seniors,0.1111111111111111,0.1111111111111111
20-Dec-2020, Afternoon, TAS, Kids,0.14285714285714285,0.14285714285714285
20-Dec-2020, Afternoon, TAS, Men,0.1111111111111111,0.1111111111111111
20-Dec-2020, Afternoon, TAS, Women,0.09523809523809523,0.09523809523809523
20-Dec-2020, Afternoon, TAS, Seniors,0.1111111111111111,0.1111111111111111
20-Dec-2020, Evening, TAS, Kids,0.20634920634920634,0.20634920634920634
20-Dec-2020, Evening, TAS, Men,0.1111111111111111,0.1111111111111111
20-Dec-2020, Evening, TAS, Women,0.06349206349206349,0.06349206349206349
20-Dec-2020, Evening, TAS, Seniors,0.06349206349206349,0.06349206349206349
21-Dec-2020, Morning, WA, Kids,0.1746031746031746,0.1746031746031746
21-Dec-2020, Morning, WA, Men,0.20634920634920634,0.20634920634920634
21-Dec-2020, Morning, WA, Women,0.14285714285714285,0.14285714285714285
21-Dec-2020, Morning, WA, Seniors,0.06349206349206349,0.06349206349206349
21-Dec-2020, Afternoon, WA, Kids,0.047619047619047616,0.047619047619047616
21-Dec-2020, Afternoon, WA, Men,0.1111111111111111,0.1111111111111111
21-Dec-2020, Afternoon, WA, Women,0.20634920634920634,0.20634920634920634
21-Dec-2020, Afternoon, WA, Seniors,0.07936507936507936,0.07936507936507936
21-Dec-2020, Evening, WA, Kids,0.14285714285714285,0.14285714285714285
21-Dec-2020, Evening, WA, Men,0.20634920634920634,0.20634920634920634
21-Dec-2020, Evening, WA, Women,0.12698412698412698,0.12698412698412698
21-Dec-2020, Evening, WA, Seniors,0.047619047619047616,0.047619047619047616
21-Dec-2020, Morning, NT, Kids,0.09523809523809523,0.09523809523809523
21-Dec-2020, Morning, NT, Men,0.09523809523809523,0.09523809523809523
21-Dec-2020, Morning, NT, Women,0.1746031746031746,0.1746031746031746
21-Dec-2020, Morning, NT, Seniors,0.15873015873015872,0.15873015873015872
21-Dec-2020, Afternoon, NT, Kids,0.14285714285714285,0.14285714285714285
21-Dec-2020, Afternoon, NT, Men,0.07936507936507936,0.07936507936507936
21-Dec-2020, Afternoon, NT, Women,0.19047619047619047,0.19047619047619047
21-Dec-2020, Afternoon, NT, Seniors,0.1746031746031746,0.1746031746031746
21-Dec-2020, Evening, NT, Kids,0.15873015873015872,0.15873015873015872
21-Dec-2020, Evening, NT, Men,0.06349206349206349,0.06349206349206349
21-Dec-2020, Evening, NT, Women,0.09523809523809523,0.09523809523809523
21-Dec-2020, Evening, NT, Seniors,0.1111111111111111,0.1111111111111111
21-Dec-2020, Morning, SA, Kids,0.20634920634920634,0.20634920634920634
21-Dec-2020, Morning, SA, Men,0.3968253968253968,0.3968253968253968
21-Dec-2020, Morning, SA, Women,0.2857142857142857,0.2857142857142857
21-Dec-2020, Morning, SA, Seniors,0.2222222222222222,0.2222222222222222
21-Dec-2020, Afternoon, SA, Kids,0.47619047619047616,0.47619047619047616
21-Dec-2020, Afternoon, SA, Men,0.2857142857142857,0.2857142857142857
21-Dec-2020, Afternoon, SA, Women,0.3968253968253968,0.3968253968253968
21-Dec-2020, Afternoon, SA, Seniors,0.30158730158730157,0.30158730158730157
21-Dec-2020, Evening, SA, Kids,0.2222222222222222,0.2222222222222222
21-Dec-2020, Evening, SA, Men,0.31746031746031744,0.31746031746031744
21-Dec-2020, Evening, SA, Women,0.5079365079365079,0.5079365079365079
21-Dec-2020, Evening, SA, Seniors,0.4444444444444444,0.4444444444444444
21-Dec-2020, Morning, VIC, Kids,0.8412698412698413,0.8412698412698413
21-Dec-2020, Morning, VIC, Men,0.8571428571428571,0.8571428571428571
21-Dec-2020, Morning, VIC, Women,0.5238095238095238,0.5238095238095238
21-Dec-2020, Morning, VIC, Seniors,0.7142857142857143,0.7142857142857143
21-Dec-2020, Afternoon, VIC, Kids,0.8253968253968254,0.8253968253968254
21-Dec-2020, Afternoon, VIC, Men,0.9365079365079365,0.9365079365079365
21-Dec-2020, Afternoon, VIC, Women,0.9523809523809523,0.9523809523809523
21-Dec-2020, Afternoon, VIC, Seniors,0.5873015873015873,0.5873015873015873
21-Dec-2020, Evening, VIC, Kids,0.6666666666666666,0.6666666666666666
21-Dec-2020, Evening, VIC, Men,0.8253968253968254,0.8253968253968254
21-Dec-2020, Evening, VIC, Women,0.9841269841269841,0.9841269841269841
21-Dec-2020, Evening, VIC, Seniors,0.8571428571428571,0.8571428571428571
21-Dec-2020, Morning, QLD, Kids,0.2222222222222222,0.2222222222222222
21-Dec-2020, Morning, QLD, Men,0.14285714285714285,0.14285714285714285
21-Dec-2020, Morning, QLD, Women,0.20634920634920634,0.20634920634920634
21-Dec-2020, Morning, QLD, Seniors,0.2222222222222222,0.2222222222222222
21-Dec-2020, Afternoon, QLD, Kids,0.2222222222222222,0.2222222222222222
21-Dec-2020, Afternoon, QLD, Men,0.3492063492063492,0.3492063492063492
21-Dec-2020, Afternoon, QLD, Women,0.25396825396825395,0.25396825396825395
21-Dec-2020, Afternoon, QLD, Seniors,0.20634920634920634,0.20634920634920634
21-Dec-2020, Evening, QLD, Kids,0.31746031746031744,0.31746031746031744
21-Dec-2020, Evening, QLD, Men,0.25396825396825395,0.25396825396825395
21-Dec-2020, Evening, QLD, Women,0.25396825396825395,0.25396825396825395
21-Dec-2020, Evening, QLD, Seniors,0.12698412698412698,0.12698412698412698
21-Dec-2020, Morning, NSW, Kids,0.23809523809523808,0.23809523809523808
21-Dec-2020, Morning, NSW, Men,0.3492063492063492,0.3492063492063492
21-Dec-2020, Morning, NSW, Women,0.4126984126984127,0.4126984126984127
21-Dec-2020, Morning, NSW, Seniors,0.23809523809523808,0.23809523809523808
21-Dec-2020, Afternoon, NSW, Kids,0.5873015873015873,0.5873015873015873
21-Dec-2020, Afternoon, NSW, Men,0.31746031746031744,0.31746031746031744
21-Dec-2020, Afternoon, NSW, Women,0.38095238095238093,0.38095238095238093
21-Dec-2020, Afternoon, NSW, Seniors,0.3492063492063492,0.3492063492063492
21-Dec-2020, Evening, NSW, Kids,0.23809523809523808,0.23809523809523808
21-Dec-2020, Evening, NSW, Men,0.4126984126984127,0.4126984126984127
21-Dec-2020, Evening, NSW, Women,0.23809523809523808,0.23809523809523808
21-Dec-2020, Evening, NSW, Seniors,0.3492063492063492,0.3492063492063492
21-Dec-2020, Morning, TAS, Kids,0.1111111111111111,0.1111111111111111
21-Dec-2020, Morning, TAS, Men,0.14285714285714285,0.14285714285714285
21-Dec-2020, Morning, TAS, Women,0.09523809523809523,0.09523809523809523
21-Dec-2020, Morning, TAS, Seniors,0.06349206349206349,0.06349206349206349
21-Dec-2020, Afternoon, TAS, Kids,0.1111111111111111,0.1111111111111111
21-Dec-2020, Afternoon, TAS, Men,0.1111111111111111,0.1111111111111111
21-Dec-2020, Afternoon, TAS, Women,0.12698412698412698,0.12698412698412698
21-Dec-2020, Afternoon, TAS, Seniors,0.06349206349206349,0.06349206349206349
21-Dec-2020, Evening, TAS, Kids,0.1746031746031746,0.1746031746031746
21-Dec-2020, Evening, TAS, Men,0.12698412698412698,0.12698412698412698
21-Dec-2020, Evening, TAS, Women,0.047619047619047616,0.047619047619047616
21-Dec-2020, Evening, TAS, Seniors,0.20634920634920634,0.20634920634920634
22-Dec-2020, Morning, WA, Kids,0.1746031746031746,0.1746031746031746
22-Dec-2020, Morning, WA, Men,0.15873015873015872,0.15873015873015872
22-Dec-2020, Morning, WA, Women,0.06349206349206349,0.06349206349206349
22-Dec-2020, Morning, WA, Seniors,0.07936507936507936,0.07936507936507936
22-Dec-2020, Afternoon, WA, Kids,0.14285714285714285,0.14285714285714285
22-Dec-2020, Afternoon, WA, Men,0.1111111111111111,0.1111111111111111
22-Dec-2020, Afternoon, WA, Women,0.09523809523809523,0.09523809523809523
22-Dec-2020, Afternoon, WA, Seniors,0.19047619047619047,0.19047619047619047
22-Dec-2020, Evening, WA, Kids,0.1746031746031746,0.1746031746031746
22-Dec-2020, Evening, WA, Men,0.12698412698412698,0.12698412698412698
22-Dec-2020, Evening, WA, Women,0.19047619047619047,0.19047619047619047
22-Dec-2020, Evening, WA, Seniors,0.047619047619047616,0.047619047619047616
22-Dec-2020, Morning, NT, Kids,0.14285714285714285,0.14285714285714285
22-Dec-2020, Morning, NT, Men,0.15873015873015872,0.15873015873015872
22-Dec-2020, Morning, NT, Women,0.20634920634920634,0.20634920634920634
22-Dec-2020, Morning, NT, Seniors,0.07936507936507936,0.07936507936507936
22-Dec-2020, Afternoon, NT, Kids,0.19047619047619047,0.19047619047619047
22-Dec-2020, Afternoon, NT, Men,0.15873015873015872,0.15873015873015872
22-Dec-2020, Afternoon, NT, Women,0.20634920634920634,0.20634920634920634
22-Dec-2020, Afternoon, NT, Seniors,0.19047619047619047,0.19047619047619047
22-Dec-2020, Evening, NT, Kids,0.07936507936507936,0.07936507936507936
22-Dec-2020, Evening, NT, Men,0.20634920634920634,0.20634920634920634
22-Dec-2020, Evening, NT, Women,0.1111111111111111,0.1111111111111111
22-Dec-2020, Evening, NT, Seniors,0.19047619047619047,0.19047619047619047
22-Dec-2020, Morning, SA, Kids,0.36507936507936506,0.36507936507936506
22-Dec-2020, Morning, SA, Men,0.30158730158730157,0.30158730158730157
22-Dec-2020, Morning, SA, Women,0.4126984126984127,0.4126984126984127
22-Dec-2020, Morning, SA, Seniors,0.23809523809523808,0.23809523809523808
22-Dec-2020, Afternoon, SA, Kids,0.20634920634920634,0.20634920634920634
22-Dec-2020, Afternoon, SA, Men,0.3968253968253968,0.3968253968253968
22-Dec-2020, Afternoon, SA, Women,0.36507936507936506,0.36507936507936506
22-Dec-2020, Afternoon, SA, Seniors,0.36507936507936506,0.36507936507936506
22-Dec-2020, Evening, SA, Kids,0.49206349206349204,0.49206349206349204
22-Dec-2020, Evening, SA, Men,0.2857142857142857,0.2857142857142857
22-Dec-2020, Evening, SA, Women,0.2222222222222222,0.2222222222222222
22-Dec-2020, Evening, SA, Seniors,0.5238095238095238,0.5238095238095238
22-Dec-2020, Morning, VIC, Kids,0.7936507936507936,0.7936507936507936
22-Dec-2020, Morning, VIC, Men,0.5396825396825397,0.5396825396825397
22-Dec-2020, Morning, VIC, Women,0.8571428571428571,0.8571428571428571
22-Dec-2020, Morning, VIC, Seniors,0.9047619047619048,0.9047619047619048
22-Dec-2020, Afternoon, VIC, Kids,0.8888888888888888,0.8888888888888888
22-Dec-2020, Afternoon, VIC, Men,0.6190476190476191,0.6190476190476191
22-Dec-2020, Afternoon, VIC, Women,0.5079365079365079,0.5079365079365079
22-Dec-2020, Afternoon, VIC, Seniors,0.7142857142857143,0.7142857142857143
22-Dec-2020, Evening, VIC, Kids,0.5873015873015873,0.5873015873015873
22-Dec-2020, Evening, VIC, Men,0.8095238095238095,0.8095238095238095
22-Dec-2020, Evening, VIC, Women,0.9841269841269841,0.9841269841269841
22-Dec-2020, Evening, VIC, Seniors,0.49206349206349204,0.49206349206349204
22-Dec-2020, Morning, QLD, Kids,0.2698412698412698,0.2698412698412698
22-Dec-2020, Morning, QLD, Men,0.25396825396825395,0.25396825396825395
22-Dec-2020, Morning, QLD, Women,0.20634920634920634,0.20634920634920634
22-Dec-2020, Morning, QLD, Seniors,0.2698412698412698,0.2698412698412698
22-Dec-2020, Afternoon, QLD, Kids,0.1746031746031746,0.1746031746031746
22-Dec-2020, Afternoon, QLD, Men,0.3333333333333333,0.3333333333333333
22-Dec-2020, Afternoon, QLD, Women,0.23809523809523808,0.23809523809523808
22-Dec-2020, Afternoon, QLD, Seniors,0.12698412698412698,0.12698412698412698
22-Dec-2020, Evening, QLD, Kids,0.12698412698412698,0.12698412698412698
22-Dec-2020, Evening, QLD, Men,0.07936507936507936,0.07936507936507936
22-Dec-2020, Evening, QLD, Women,0.25396825396825395,0.25396825396825395
22-Dec-2020, Evening, QLD, Seniors,0.23809523809523808,0.23809523809523808
22-Dec-2020, Morning, NSW, Kids,0.4126984126984127,0.4126984126984127
22-Dec-2020, Morning, NSW, Men,0.6031746031746031,0.6031746031746031
22-Dec-2020, Morning, NSW, Women,0.6666666666666666,0.6666666666666666
22-Dec-2020, Morning, NSW, Seniors,0.5396825396825397,0.5396825396825397
22-Dec-2020, Afternoon, NSW, Kids,0.5396825396825397,0.5396825396825397
22-Dec-2020, Afternoon, NSW, Men,0.38095238095238093,0.38095238095238093
22-Dec-2020, Afternoon, NSW, Women,0.47619047619047616,0.47619047619047616
22-Dec-2020, Afternoon, NSW, Seniors,0.3333333333333333,0.3333333333333333
22-Dec-2020, Evening, NSW, Kids,0.49206349206349204,0.49206349206349204
22-Dec-2020, Evening, NSW, Men,0.2698412698412698,0.2698412698412698
22-Dec-2020, Evening, NSW, Women,0.6825396825396826,0.6825396825396826
22-Dec-2020, Evening, NSW, Seniors,0.6031746031746031,0.6031746031746031
22-Dec-2020, Morning, TAS, Kids,0.09523809523809523,0.09523809523809523
22-Dec-2020, Morning, TAS, Men,0.12698412698412698,0.12698412698412698
22-Dec-2020, Morning, TAS, Women,0.19047619047619047,0.19047619047619047
22-Dec-2020, Morning, TAS, Seniors,0.1746031746031746,0.1746031746031746
22-Dec-2020, Afternoon, TAS, Kids,0.19047619047619047,0.19047619047619047
22-Dec-2020, Afternoon, TAS, Men,0.19047619047619047,0.19047619047619047
22-Dec-2020, Afternoon, TAS, Women,0.15873015873015872,0.15873015873015872
22-Dec-2020, Afternoon, TAS, Seniors,0.15873015873015872,0.15873015873015872
22-Dec-2020, Evening, TAS, Kids,0.1746031746031746,0.1746031746031746
22-Dec-2020, Evening, TAS, Men,0.1111111111111111,0.1111111111111111
22-Dec-2020, Evening, TAS, Women,0.14285714285714285,0.14285714285714285
22-Dec-2020, Evening, TAS, Seniors,0.12698412698412698,0.12698412698412698
23-Dec-2020, Morning, WA, Kids,0.047619047619047616,0.047619047619047616
23-Dec-2020, Morning, WA, Men,0.1746031746031746,0.1746031746031746
23-Dec-2020, Morning, WA, Women,0.12698412698412698,0.12698412698412698
23-Dec-2020, Morning, WA, Seniors,0.1746031746031746,0.1746031746031746
23-Dec-2020, Afternoon, WA, Kids,0.1111111111111111,0.1111111111111111
23-Dec-2020, Afternoon, WA, Men,0.06349206349206349,0.06349206349206349
23-Dec-2020, Afternoon, WA, Women,0.09523809523809523,0.09523809523809523
23-Dec-2020, Afternoon, WA, Seniors,0.1746031746031746,0.1746031746031746
23-Dec-2020, Evening, WA, Kids,0.047619047619047616,0.047619047619047616
23-Dec-2020, Evening, WA, Men,0.20634920634920634,0.20634920634920634
23-Dec-2020, Evening, WA, Women,0.07936507936507936,0.07936507936507936
23-Dec-2020, Evening, WA, Seniors,0.09523809523809523,0.09523809523809523
23-Dec-2020, Morning, NT, Kids,0.047619047619047616,0.047619047619047616
23-Dec-2020, Morning, NT, Men,0.06349206349206349,0.06349206349206349
23-Dec-2020, Morning, NT, Women,0.07936507936507936,0.07936507936507936
23-Dec-2020, Morning, NT, Seniors,0.14285714285714285,0.14285714285714285
23-Dec-2020, Afternoon, NT, Kids,0.047619047619047616,0.047619047619047616
23-Dec-2020, Afternoon, NT, Men,0.12698412698412698,0.12698412698412698
23-Dec-2020, Afternoon, NT, Women,0.07936507936507936,0.07936507936507936
23-Dec-2020, Afternoon, NT, Seniors,0.12698412698412698,0.12698412698412698
23-Dec-2020, Evening, NT, Kids,0.12698412698412698,0.12698412698412698
23-Dec-2020, Evening, NT, Men,0.1111111111111111,0.1111111111111111
23-Dec-2020, Evening, NT, Women,0.047619047619047616,0.047619047619047616
23-Dec-2020, Evening, NT, Seniors,0.06349206349206349,0.06349206349206349
23-Dec-2020, Morning, SA, Kids,0.23809523809523808,0.23809523809523808
23-Dec-2020, Morning, SA, Men,0.2698412698412698,0.2698412698412698
23-Dec-2020, Morning, SA, Women,0.20634920634920634,0.20634920634920634
23-Dec-2020, Morning, SA, Seniors,0.2857142857142857,0.2857142857142857
23-Dec-2020, Afternoon, SA, Kids,0.2698412698412698,0.2698412698412698
23-Dec-2020, Afternoon, SA, Men,0.3968253968253968,0.3968253968253968
23-Dec-2020, Afternoon, SA, Women,0.47619047619047616,0.47619047619047616
23-Dec-2020, Afternoon, SA, Seniors,0.23809523809523808,0.23809523809523808
23-Dec-2020, Evening, SA, Kids,0.2222222222222222,0.2222222222222222
23-Dec-2020, Evening, SA, Men,0.4603174603174603,0.4603174603174603
23-Dec-2020, Evening, SA, Women,0.4126984126984127,0.4126984126984127
23-Dec-2020, Evening, SA, Seniors,0.20634920634920634,0.20634920634920634
23-Dec-2020, Morning, VIC, Kids,0.6031746031746031,0.6031746031746031
